,Review_Rating,ABV,Name,Style
643252,4.0,10.3,Maharaja,American Double / Imperial IPA
578000,4.0,12.0,Firestone 10 - Anniversary Ale,American Strong Ale
1401997,3.5,6.5,Long Hammer IPA,American IPA
134601,4.0,12.0,Older Viscosity,American Double / Imperial Stout
151240,4.0,11.0,Cuvee Series One (Oak Aged Series),American Strong Ale
62114,1.5,9.5,Melange No. 1,American Strong Ale
171527,4.5,10.8,High Desert Imperial Stout,Russian Imperial Stout
742293,4.5,9.0,Imperial Stout,Russian Imperial Stout
253954,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
542795,3.5,7.3,Terrapin TomFoolery,Saison / Farmhouse Ale
149878,4.0,11.0,Oak Aged Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
1026139,3.0,5.0,North Peak Darkangel,American Porter
325551,3.0,4.72,Old Style,American Adjunct Lager
719117,4.0,9.9,Hop Juice Double India Pale Ale,American Double / Imperial IPA
152041,4.0,5.4,Phin & Matt's Extraordinary Ale,American Pale Ale (APA)
90727,4.5,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
394580,4.5,5.5,Peeper Ale,American Pale Ale (APA)
1365832,4.0,6.2,New Dogtown Pale Ale,American Pale Ale (APA)
558385,4.0,8.5,Saison - Brett,Saison / Farmhouse Ale
1520985,3.5,9.0,Brooklyn Local 1,Belgian Strong Pale Ale
788691,3.5,9.0,Captain's Reserve Imperial IPA,American Double / Imperial IPA
878251,4.0,6.9,Stone IPA (India Pale Ale),American IPA
415159,4.0,9.5,Great Lakes Barrel-Aged Blackout Stout,Russian Imperial Stout
607591,4.0,7.0,Red Wagon IPA,American IPA
771225,4.0,9.5,Gnomegang,Belgian Strong Pale Ale
1224295,4.5,9.0,St. Feuillien Cuvée De Noël,Belgian Strong Dark Ale
1372810,4.5,10.0,Devil Dog,American Double / Imperial IPA
1555967,3.0,8.5,Hop Wallop,American Double / Imperial IPA
835348,4.5,5.7,Lake Louie Tommys Porter,American Porter
633555,3.5,5.3,Mayflower Spring Hop,American Amber / Red Ale
885603,4.0,10.5,Stone Belgo Anise Imperial Russian Stout,Russian Imperial Stout
932699,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
1181344,4.0,11.0,Immort Ale,American Strong Ale
144025,4.5,7.5,Jai Alai IPA - Cedar Aged (Humidor Series),American IPA
570010,3.0,4.5,Weizen Bam,Saison / Farmhouse Ale
602095,4.0,5.6,Dead Goat Porter,American Porter
661282,4.0,11.0,Exponential Hoppiness,American Double / Imperial IPA
376642,3.5,9.0,Trois Pistoles,Belgian Strong Dark Ale
880308,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
623441,4.5,5.9,Harpoon IPA,American IPA
644608,2.5,11.03,The Czar,Russian Imperial Stout
1455831,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
1037768,4.0,10.0,McNeill's Dark Angel Imperial Stout,American Double / Imperial Stout
546035,4.0,10.5,Schlafly Reserve - Imperial Stout,Russian Imperial Stout
983302,3.0,5.0,Scape Goat Pale Ale,American Pale Ale (APA)
1457945,4.5,10.5,Ten FIDY,Russian Imperial Stout
1356505,4.5,9.99,Brown Shugga',American Strong Ale
1150297,4.0,5.9,Fresh Hop Porter,American Porter
1346418,4.0,12.0,De Dolle Stille Nacht Special Reserva 2005,Belgian Strong Dark Ale
473172,4.0,10.8,Fifteen,American Double / Imperial Stout
532977,3.5,4.6,Sea Dog Blue Paw Wheat Ale,Fruit / Vegetable Beer
592739,4.5,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
1544719,3.0,6.7,HopDevil Ale,American IPA
473636,1.5,13.6,Thirteen,American Double / Imperial Stout
599968,4.5,6.5,Sofie,Saison / Farmhouse Ale
411051,3.0,7.5,Tröegs Nugget Nectar,American Amber / Red Ale
67119,4.5,7.2,Grand Cru Winter Reserve,Belgian Strong Pale Ale
93535,5.0,7.2,Sierra Nevada Torpedo Extra IPA,American IPA
558543,3.5,8.5,Saison - Brett,Saison / Farmhouse Ale
92760,4.5,7.2,Sierra Nevada Torpedo Extra IPA,American IPA
1259081,3.0,5.5,Ruedrich's Red Seal Ale,American Amber / Red Ale
431788,4.0,6.8,Mission IPA,American IPA
477556,2.0,4.7,"Olvi Sandels 4,7%",American Adjunct Lager
990521,4.5,9.5,Westmalle Trappist Tripel,Tripel
1074154,3.5,5.41,Avalanche Ale,American Amber / Red Ale
1069699,4.0,8.0,Russian Imperial Stout,Russian Imperial Stout
1562286,4.0,8.0,Pursuit Of Hoppiness,American Amber / Red Ale
1421480,4.5,4.0,Fantôme BBB Dark White,Saison / Farmhouse Ale
28247,2.0,5.4,Founders Pale Ale,American Pale Ale (APA)
1080483,4.0,5.9,Otter Creek Alpine Ale,American Amber / Red Ale
131205,4.0,6.5,High Tide Fresh Hop IPA,American IPA
176174,3.5,4.7,Belgian White,Witbier
616274,4.0,6.7,Harpoon Glacier Harvest Wet Hop Beer (100 Barrel Series #20),American Pale Ale (APA)
1495519,4.0,8.5,Idiot IPA,American Double / Imperial IPA
719867,4.0,9.1,Northwind Imperial Stout,Russian Imperial Stout
1286145,3.0,10.5,New Holland Existential: Hopwine,American Double / Imperial IPA
211952,4.5,6.2,Moondance IPA,American IPA
1471211,4.0,9.7,Raven Maniac Stout,Russian Imperial Stout
1538300,4.0,9.0,Buffalo Belgian Stout,Belgian Strong Dark Ale
1425495,2.5,5.7,Sockeye Red IPA,American IPA
154044,4.0,11.0,Cuvee Series Two (Oak Aged Series),American Strong Ale
1402694,2.5,6.5,Long Hammer IPA,American IPA
1536132,4.0,8.0,Gouden Carolus Ambrio,Belgian Strong Pale Ale
1178697,4.0,8.0,Raison D'etre,Belgian Strong Dark Ale
1209466,3.5,7.25,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
894656,4.5,7.2,Oaked Arrogant Bastard Ale,American Strong Ale
153068,4.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
290089,3.5,5.8,Latitude 48 Deconstructed IPA - Zeus,American IPA
1182248,4.0,18.0,World Wide Stout,American Double / Imperial Stout
236275,4.5,7.4,Saison Deluxe,Saison / Farmhouse Ale
448044,5.0,4.0,Raspberry Tart,Fruit / Vegetable Beer
1375517,4.0,8.0,Hop Slayer,American Double / Imperial IPA
357242,5.0,5.9,Masala Mama India Pale Ale,American IPA
206,4.0,5.5,Caldera Pale Ale,American Pale Ale (APA)
1419929,4.5,8.0,Fantôme Saison D'Erezée - Hiver,Saison / Farmhouse Ale
874558,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
899249,3.5,5.9,Stone Smoked Porter,American Porter
575117,3.0,7.7,St Petersburg Imperial Stout,Russian Imperial Stout
1506841,3.5,8.0,La Chouffe,Belgian Strong Pale Ale
134376,3.5,10.0,Hop 15,American Double / Imperial IPA
80397,4.0,5.6,Sierra Nevada Porter,American Porter
248696,4.5,8.0,Chimay Tripel (White),Tripel
856317,4.5,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
931625,4.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
459831,3.5,6.7,Old Leghumper,American Porter
260253,1.0,8.6,Genuine ALE,American Strong Ale
353279,4.0,5.4,Blue Moon Belgian White,Witbier
640145,4.0,5.6,White Rascal,Witbier
755213,3.5,7.5,Bottleworks Bangelijk Blonde,Tripel
378558,4.5,8.0,Heady Topper,American Double / Imperial IPA
1140195,4.5,7.75,Damnation,Belgian Strong Pale Ale
60604,3.5,7.5,Filthy Red Head,American Amber / Red Ale
537898,3.5,7.3,Terrapin Hopsecutioner,American IPA
1181871,3.5,18.0,Fort,Fruit / Vegetable Beer
893003,3.5,10.5,Double Bastard Ale,American Strong Ale
407625,3.5,6.0,Tröegs Hopback Amber Ale,American Amber / Red Ale
900228,3.5,5.4,Stone Pale Ale,American Pale Ale (APA)
1114899,3.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
984810,5.0,4.7,Summer Honey Ale,American Pale Ale (APA)
241418,4.5,10.5,Gulden Draak (Dark Triple),Belgian Strong Dark Ale
187039,4.0,7.3,Hop Riot IPA,American IPA
297656,4.0,9.6,LongShot Double IPA,American Double / Imperial IPA
1104191,5.0,8.0,Devil Over A Barrel - Bourbon Barrel-Aged Coffee Imperial Oatmeal Porter,American Porter
1550096,4.5,7.5,V-Saison,Saison / Farmhouse Ale
994445,4.0,13.0,Black Albert,Russian Imperial Stout
1297159,2.5,4.5,Tequiza,Fruit / Vegetable Beer
1281916,4.0,9.4,New Holland Imperial Hatter,American Double / Imperial IPA
874040,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
48621,4.5,9.0,Stoudt's Barrel Aged  Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
697350,4.0,4.85,Hazed & Infused,American Pale Ale (APA)
896665,4.0,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
1466957,2.0,6.7,Hi.P.A.,American IPA
948065,4.5,5.0,Bell's Winter White Ale,Witbier
194448,3.5,5.8,Certified Organic Porter,American Porter
1344350,4.0,10.0,De Dolle Dulle Teve (Mad Bitch),Tripel
249804,4.0,8.0,Chimay Tripel (White),Tripel
176114,3.0,4.7,Belgian White,Witbier
1334686,4.5,9.5,Dreadnaught IPA,American Double / Imperial IPA
1360996,3.5,9.0,Hairy Eyeball Ale,American Strong Ale
323661,3.5,4.74,Pabst Blue Ribbon (PBR),American Adjunct Lager
698039,3.5,10.5,Mojo Risin' Double IPA,American Double / Imperial IPA
502384,4.0,5.6,American Amber Ale,American Amber / Red Ale
1321424,4.5,5.6,Anchor Porter,American Porter
135014,4.0,12.0,Older Viscosity,American Double / Imperial Stout
509993,4.5,5.6,Greenroom Pale Ale,American Pale Ale (APA)
900334,4.5,5.4,Stone Pale Ale,American Pale Ale (APA)
159241,4.0,11.2,Mokah,American Double / Imperial Stout
1324803,4.5,7.5,Wachusett Larry,American Double / Imperial IPA
267486,4.5,5.5,Doggie Style Classic Pale Ale,American Pale Ale (APA)
176842,3.5,5.2,Saku Hele,American Adjunct Lager
1373305,4.0,8.7,Alpha Dog Imperial IPA,American Double / Imperial IPA
22777,5.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
976651,3.0,5.6,Grisette,Saison / Farmhouse Ale
575899,3.0,12.0,Firestone 12 - Anniversary Ale,American Strong Ale
1582411,4.0,6.5,Alaskan Smoked Porter,American Porter
649087,4.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
1467806,2.5,4.5,Wacko,Fruit / Vegetable Beer
270144,1.0,7.1,Snake Dog IPA,American IPA
1200396,4.0,7.4,The Liberator,American Double / Imperial IPA
619562,3.5,4.9,Harpoon Ale,American Pale Ale (APA)
1403493,2.5,5.9,Late Harvest Autumn Ale,American Amber / Red Ale
418251,4.5,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
57841,4.0,8.1,Trade Winds Tripel,Tripel
1546385,4.0,7.5,Helios  (V Saison),Saison / Farmhouse Ale
471394,4.0,6.2,Hops Infusion,American IPA
931408,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
1282580,3.0,6.0,Hopivore,American Pale Ale (APA)
1072701,4.5,9.2,471 IPA,American Double / Imperial IPA
742375,4.0,9.0,Imperial Stout,Russian Imperial Stout
1414300,4.0,5.1,Summer Ale,American Pale Ale (APA)
613505,3.0,10.0,Victory At Sea Coffee Vanilla Imperial Porter,American Porter
1484837,4.0,5.2,Spanish Peaks Black Dog Ale,American Pale Ale (APA)
642534,4.5,10.3,Maharaja,American Double / Imperial IPA
296466,2.0,5.8,Samuel Adams Holiday Porter,American Porter
1048680,3.0,4.7,Leinenkugel's Berry Weiss,Fruit / Vegetable Beer
372482,4.0,9.0,La Fin Du Monde,Tripel
1508852,3.5,7.5,Satin Solstice Imperial Stout,American Double / Imperial Stout
1584623,4.0,3.1,Corsendonk Apple White,Witbier
807659,3.0,8.19,Kentucky Bourbon Barrel Ale,American Strong Ale
351373,3.0,5.0,Coors,American Adjunct Lager
685987,4.5,7.5,India Pelican Ale,American IPA
763412,3.0,11.0,Czar Brew - Russian Imperial Stout Aged In Oak Bourbon Barrels,Russian Imperial Stout
753339,4.0,7.5,India Pale Ale,American IPA
201659,3.5,5.2,Fat Tire Amber Ale,American Amber / Red Ale
177707,2.0,5.0,Bert Grant's Hopzilla IPA,American IPA
370113,4.5,5.0,Blanche De Chambly,Witbier
684491,4.0,6.4,State Pen Porter,American Porter
84072,4.5,6.8,Sierra Nevada Celebration Ale,American IPA
1466216,3.5,5.0,Fat Angel,American Pale Ale (APA)
433286,3.5,4.5,Iron City Beer,American Adjunct Lager
1251840,2.5,4.9,Buckshot Amber Ale,American Amber / Red Ale
374940,5.0,8.0,Maudite,Belgian Strong Dark Ale
1458037,4.5,10.5,Ten FIDY,Russian Imperial Stout
215551,4.5,5.0,CB's Double Dark Cream Porter,American Porter
22027,4.5,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1169713,4.5,9.0,Squall IPA,American Double / Imperial IPA
1340115,4.5,6.0,Alpha King Pale Ale,American Pale Ale (APA)
1522217,3.5,10.7,Brooklyn Black OPS,Russian Imperial Stout
757076,4.5,8.0,L'Ange Tombé,Saison / Farmhouse Ale
98876,4.5,10.0,St. Sebastiaan Grande Reserve,Belgian Strong Pale Ale
622935,3.0,5.9,Harpoon IPA,American IPA
877430,5.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
755014,4.0,6.3,Big Swell IPA,American IPA
327036,4.0,4.85,Ballantine XXX Ale,American Pale Ale (APA)
462906,4.0,9.5,Double Daddy Imperial India Pale Ale,American Double / Imperial IPA
1189662,4.0,7.0,ApriHop,American IPA
674,4.5,6.1,Caldera IPA,American IPA
523548,4.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
369161,4.5,7.5,La Seigneuriale,Belgian Strong Pale Ale
693781,4.0,8.4,Pauwel Kwak,Belgian Strong Pale Ale
1401917,3.5,6.5,Long Hammer IPA,American IPA
1466387,4.0,6.7,Hi.P.A.,American IPA
498808,3.5,9.0,Double Dead Guy Ale,American Strong Ale
739530,3.5,9.0,Bourbon Barrel Porter,American Porter
206989,4.5,7.8,Trippel Belgian Style Ale,Tripel
950026,4.5,5.6,Bell's Porter,American Porter
194075,4.0,8.4,La Rullés Triple (Bière De Gaume),Tripel
1059088,4.0,7.1,Organic IPA,American IPA
33655,5.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
892995,5.0,10.5,Double Bastard Ale,American Strong Ale
943063,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
612801,3.0,5.0,Calico Copper Amber Ale,American Amber / Red Ale
866488,3.0,9.3,MacTarnahan's Gran Luxe Tripel Ale,Tripel
523523,5.0,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
84813,4.0,6.8,Sierra Nevada Celebration Ale,American IPA
1260575,4.0,7.6,Pranqster,Belgian Strong Pale Ale
1439586,3.5,11.0,The Abyss,American Double / Imperial Stout
1169651,4.5,9.0,Squall IPA,American Double / Imperial IPA
1258270,4.5,6.5,ACME California IPA,American IPA
802835,4.5,12.5,Deliverance,American Strong Ale
1000936,2.0,5.0,Rhinelander Export Lager,American Adjunct Lager
406819,4.0,6.0,Tröegs Hopback Amber Ale,American Amber / Red Ale
210277,2.5,6.5,Ranger,American IPA
249887,4.0,8.0,Chimay Tripel (White),Tripel
720702,4.5,5.2,The Bitter End Pale Ale,American Pale Ale (APA)
1221275,3.5,11.0,Allagash Curieux (Bourbon Barrel-Aged Tripel),Tripel
614688,4.0,9.6,Dorado Double IPA,American Double / Imperial IPA
923574,3.0,4.6,Corona Extra,American Adjunct Lager
702373,2.0,9.2,Surrender Monkey,Saison / Farmhouse Ale
714671,4.0,5.2,Highland St. Terese's Pale Ale,American Pale Ale (APA)
1359664,4.5,7.83,Wilco Tango Foxtrot,American Strong Ale
1485630,3.5,7.1,Resolution Red Ale,American Strong Ale
363733,3.0,5.2,Rickard's Red,American Amber / Red Ale
794164,4.0,5.5,Fire Chief's Red Ale,American Amber / Red Ale
788325,5.0,12.0,Nor' Easter,Belgian Strong Dark Ale
356034,4.0,4.3,Pursuit Of Happiness,Fruit / Vegetable Beer
1454800,4.5,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
202171,4.0,5.2,Fat Tire Amber Ale,American Amber / Red Ale
227543,3.5,7.3,Colette Farmhouse Ale,Saison / Farmhouse Ale
123616,4.0,9.0,Sweetwater Happy Ending Imperial Stout,American Double / Imperial Stout
1210534,4.0,10.0,Heavy Seas - Yule Tide,Tripel
656492,1.5,4.5,Tecate,American Adjunct Lager
1006438,4.5,6.5,Saison Dupont,Saison / Farmhouse Ale
108911,4.0,6.8,Trickster IPA,American IPA
1455706,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
1548717,5.0,9.1,Storm King Stout,Russian Imperial Stout
738092,1.5,7.5,La Merveilleuse De Chèvremont,Tripel
971391,4.5,8.5,Duvel,Belgian Strong Pale Ale
814544,2.0,9.0,Saranac Imperial Stout,American Double / Imperial Stout
159669,4.5,7.3,IPA (India Pale Ale),American IPA
1414278,3.0,5.1,Summer Ale,American Pale Ale (APA)
656172,2.5,4.5,Tecate,American Adjunct Lager
894593,4.0,7.2,Oaked Arrogant Bastard Ale,American Strong Ale
1304643,2.0,4.6,Busch Beer,American Adjunct Lager
656107,3.5,4.5,Tecate,American Adjunct Lager
1344392,3.5,10.0,De Dolle Dulle Teve (Mad Bitch),Tripel
353,3.5,6.1,Caldera IPA,American IPA
167958,5.0,7.0,Racer 5 India Pale Ale,American IPA
1463747,2.0,5.1,#9,Fruit / Vegetable Beer
642933,3.5,10.3,Maharaja,American Double / Imperial IPA
1050758,4.0,4.2,Leinenkugel's Summer Shandy,Fruit / Vegetable Beer
558452,5.0,8.5,Saison - Brett,Saison / Farmhouse Ale
651977,3.5,6.0,CoCoNut Porter,American Porter
356494,4.0,7.6,Big Ticket Double IPA,American Double / Imperial IPA
562598,4.5,5.2,Bully! Porter,American Porter
1467758,3.0,4.5,Wacko,Fruit / Vegetable Beer
934143,4.5,7.0,Two Hearted Ale,American IPA
1106099,4.5,7.5,Paradise By The Dashboard Light Doubly Blessed Cherry Porter,American Porter
79628,4.5,5.6,Sierra Nevada Porter,American Porter
782112,4.0,6.2,Furious,American IPA
378070,3.5,9.0,Trois Pistoles,Belgian Strong Dark Ale
1440722,4.0,5.2,Black Butte Porter,American Porter
226549,4.0,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
101966,4.0,5.2,Hale's Pale Ale,American Pale Ale (APA)
707062,4.0,5.5,Dark Horse Raspberry Ale,Fruit / Vegetable Beer
249962,4.0,8.0,Chimay Tripel (White),Tripel
1369131,4.5,8.6,Cruising With Ruben & The Jets,American Double / Imperial Stout
629338,4.5,13.0,He'Brew Jewbelation Bar Mitzvah (13),American Strong Ale
94222,4.0,7.2,Sierra Nevada Torpedo Extra IPA,American IPA
1569321,3.5,9.0,La Vache Folle Double IPA - Simcoe,American Double / Imperial IPA
460519,4.5,9.7,Siberian Night Imperial Stout,Russian Imperial Stout
1007950,4.0,7.0,Het Elfde Gebod,Belgian Strong Pale Ale
497545,5.0,5.8,Brutal Bitter Ale,American IPA
104303,4.0,6.9,Hoppy Laker IPA,American IPA
997521,4.0,6.9,Saison D'Erpe-Mere,Saison / Farmhouse Ale
579839,4.0,9.5,Double Jack,American Double / Imperial IPA
180015,4.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
923728,2.5,4.6,Corona Extra,American Adjunct Lager
1224858,3.0,6.5,St. Feuillien Saison,Saison / Farmhouse Ale
183400,5.0,12.0,AleSmith Speedway Stout - Barrel Aged,American Double / Imperial Stout
933792,2.5,7.0,Two Hearted Ale,American IPA
1463226,3.0,5.8,Lucky Kat,American IPA
317810,3.5,6.0,Latitude 48 Deconstructed IPA - Ahtanum,American IPA
1584440,3.5,7.5,Corsendonk Agnus / Abbey Pale Ale,Tripel
276624,4.0,4.9,Hoegaarden Original White Ale,Witbier
614928,4.5,7.0,Sculpin India Pale Ale,American IPA
1164276,4.0,9.0,Miles Davis' Bitches Brew,Russian Imperial Stout
887953,4.0,7.8,Stone 9th Anniversary Ale,American Strong Ale
628,4.5,6.1,Caldera IPA,American IPA
1496211,2.5,5.1,Audacious Apricot Ale,Fruit / Vegetable Beer
859860,4.5,7.5,Beer Geek Breakfast,American Double / Imperial Stout
684389,3.5,5.5,Pale Ale,American Pale Ale (APA)
1561128,3.0,6.8,Alimony Ale,American IPA
178340,4.0,5.9,Full Nelson Virginia Pale Ale,American Pale Ale (APA)
377938,3.0,9.0,Trois Pistoles,Belgian Strong Dark Ale
274959,2.0,4.6,Brahma,American Adjunct Lager
1367622,3.0,9.9,Lagunitas Imperial Stout,Russian Imperial Stout
1308309,2.5,5.9,Natural Ice,American Adjunct Lager
646882,3.5,6.5,India Pale Ale (IPA),American IPA
328180,3.5,5.38,Point Belgian White,Witbier
590867,4.5,13.0,Rare Bourbon County Stout,American Double / Imperial Stout
868203,3.0,7.2,Arrogant Bastard Ale,American Strong Ale
413013,3.5,8.0,Great Lakes Nosferatu,American Strong Ale
1563796,5.0,4.5,Blanche De Bruxelles / Manneken Pis Belgian White,Witbier
695061,5.0,8.4,Tripel Karmeliet,Tripel
1049711,4.0,4.6,Leinenkugel's Original,American Adjunct Lager
1401771,4.0,6.5,Long Hammer IPA,American IPA
1018368,3.0,4.7,Cumberland Pale Ale,American Pale Ale (APA)
556778,4.0,11.0,Imperial Stout,American Double / Imperial Stout
360334,4.0,6.2,Rocky Mountain IPA,American IPA
1135553,4.5,8.0,Pliny The Elder,American Double / Imperial IPA
69202,5.0,6.5,Java Sutra Coffee Porter,American Porter
719806,4.0,9.1,Northwind Imperial Stout,Russian Imperial Stout
385653,3.0,8.0,La Trappe Tripel (Koningshoeven / Dominus),Tripel
352130,4.5,5.4,Blue Moon Belgian White,Witbier
958234,4.0,7.0,Hop Ottin' IPA,American IPA
9033,5.0,8.5,Jefferson's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
932617,5.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
820064,4.0,5.0,Zambezi,American Adjunct Lager
1529255,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
91390,2.5,5.6,Sierra Nevada Pale Ale,American Pale Ale (APA)
1456337,4.0,8.7,G'Knight Imperial Red Ale,American Double / Imperial IPA
